id,state_po,county,democrat,republican,dempct
2838,VA,Buena Vista,693.0,1430.0,0.32642487046632124
2839,VA,Louisa,6212.0,10528.0,0.37108721624850655
2840,VA,Page,2514.0,7831.0,0.2430159497341711
2841,VA,Cumberland,2036.0,2697.0,0.43017113881259245
2842,VA,Tazewell,2895.0,15168.0,0.1602723800033217
2843,VA,Norton,383.0,1021.0,0.2727920227920228
2844,VA,Stafford,27908.0,33868.0,0.45176120176120177
2845,VA,Bath,603.0,1548.0,0.2803347280334728
2846,VA,Campbell,6664.0,19551.0,0.2542056074766355
2847,VA,Grayson,1407.0,5592.0,0.2010287183883412
2848,VA,Nelson,3689.0,4154.0,0.47035573122529645
2849,VA,Bristol,1835.0,4892.0,0.2727813289727962
2850,VA,Essex,2542.0,2657.0,0.48894018080400076
2851,VA,Norfolk,57023.0,21552.0,0.7257142857142858
2852,VA,Suffolk,23280.0,18006.0,0.5638715303008284
2853,VA,Caroline,6432.0,7147.0,0.47367258266440826
2854,VA,Frederick,11932.0,26083.0,0.31387610153886625
2855,VA,York,12999.0,18837.0,0.408311345646438
2856,VA,Alleghany,2166.0,4874.0,0.30767045454545455
2857,VA,Brunswick,4481.0,3046.0,0.5953235020592533
2858,VA,Halifax,6897.0,9704.0,0.41545690018673576
2859,VA,Mecklenburg,6285.0,8288.0,0.43127701914499417
2860,VA,Northampton,3255.0,2686.0,0.5478875610166639
2861,VA,Rockingham,9366.0,25990.0,0.26490553230003394
2862,VA,Surry,2272.0,1819.0,0.5553654363236372
2863,VA,Lancaster,2869.0,3523.0,0.4488423028785982
2864,VA,Gloucester,5404.0,13096.0,0.2921081081081081
2865,VA,Salem,4202.0,7226.0,0.36769338466923346
2866,VA,Highland,371.0,958.0,0.27915726109857036
2867,VA,Craig,541.0,2140.0,0.20179037672510258
2868,VA,Bedford,9768.0,30659.0,0.24162069903777178
2869,VA,Northumberland,2852.0,4302.0,0.39865809337433605
2870,VA,Westmoreland,3836.0,4448.0,0.46306132303235154
2871,VA,Chesterfield,81074.0,85045.0,0.4880477248237709
2872,VA,Hampton,41312.0,17902.0,0.697672847637383
2873,VA,Lexington,1514.0,766.0,0.6640350877192982
2874,VA,Williamsburg,5206.0,1925.0,0.7300518861309774
2875,VA,Giles,1950.0,5910.0,0.2480916030534351
2876,VA,Wise,2701.0,12086.0,0.1826604449854602
2877,VA,Accomack,6740.0,8583.0,0.43986164589179666
2878,VA,Albemarle,33345.0,19259.0,0.6338871568702
2879,VA,Alexandria,57242.0,13285.0,0.8116324244615537
2880,VA,Amelia,2128.0,4708.0,0.3112931538911644
2881,VA,Amherst,5057.0,9719.0,0.3422441797509475
2882,VA,Appomattox,2023.0,5715.0,0.26143706384078574
2883,VA,Arlington,92016.0,20186.0,0.8200923334699917
2884,VA,Augusta,8177.0,26163.0,0.2381188118811881
2885,VA,Bland,453.0,2573.0,0.14970257766027759
2886,VA,Botetourt,4494.0,13375.0,0.25149700598802394
2887,VA,Buckingham,3128.0,3950.0,0.44193274936422716
2888,VA,Charles City,2496.0,1476.0,0.6283987915407855
2889,VA,Charlottesville,17901.0,2960.0,0.8581084320023009
2890,VA,Chesapeake,52627.0,54047.0,0.4933442075857285
2891,VA,Colonial Heights,2367.0,5681.0,0.294110337972167
2892,VA,Culpeper,7759.0,13349.0,0.36758574947887057
2893,VA,Danville,11059.0,7303.0,0.6022764404748938
2894,VA,Dickenson,1335.0,4932.0,0.21302058401148874
2895,VA,Dinwiddie,5765.0,7447.0,0.4363457462912504
2896,VA,Emporia,1530.0,789.0,0.6597671410090556
2897,VA,Fairfax,181250.0,80706.0,0.6919100917711372
2898,VA,Falls Church,5819.0,1324.0,0.8146437071258574
2899,VA,Fauquier,12971.0,22127.0,0.3695652173913043
2900,VA,Fluvanna,5760.0,7025.0,0.45052796245600313
2901,VA,Fredericksburg,6707.0,3744.0,0.6417567696871113
2902,VA,Galax,681.0,1603.0,0.29816112084063046
2903,VA,Goochland,4889.0,8384.0,0.3683417464024712
2904,VA,Greensville,2558.0,1737.0,0.5955762514551804
2905,VA,Hanover,19382.0,39630.0,0.3284416728800922
2906,VA,Harrisonburg,10212.0,6262.0,0.619885880781838
2907,VA,Henrico,93935.0,59857.0,0.6107924989596338
2908,VA,Hopewell,4724.0,3885.0,0.5487280752700662
2909,VA,Isle of Wight,7881.0,12204.0,0.39238237490664674
2910,VA,James City,19105.0,21306.0,0.4727673158298483
2911,VA,King George,4007.0,7341.0,0.35310186817060274
2912,VA,King William,2760.0,5975.0,0.31597023468803664
2913,VA,King and Queen,1468.0,2099.0,0.41155032239977574
2914,VA,Loudoun,100795.0,69949.0,0.5903282106545471
2915,VA,Lunenburg,2227.0,3204.0,0.41005339716442646
2916,VA,Lynchburg,14792.0,17982.0,0.4513333740159883
2917,VA,Manassas,8423.0,5953.0,0.5859070673344463
2918,VA,Manassas Park,3204.0,1733.0,0.6489771116062386
2919,VA,Martinsville,3533.0,2149.0,0.6217881027807111
2920,VA,Mathews,1563.0,3517.0,0.3076771653543307
2921,VA,New Kent,3546.0,8118.0,0.30401234567901236
2922,VA,Newport News,45618.0,25468.0,0.641729735812959
2923,VA,Nottoway,2829.0,3712.0,0.43250267543189114
2924,VA,Patrick,1768.0,6454.0,0.21503283872537096
2925,VA,Petersburg,12021.0,1451.0,0.8922951306413301
2926,VA,Pittsylvania,9199.0,21554.0,0.2991252885897311
2927,VA,Poquoson,1601.0,5092.0,0.23920513969819215
2928,VA,Portsmouth,28497.0,12795.0,0.6901336820691659
2929,VA,Powhatan,4060.0,11885.0,0.2546252743806836
2930,VA,Prince Edward,4591.0,4101.0,0.5281868384721583
2931,VA,Prince George,6419.0,9157.0,0.41210837185413457
2932,VA,Prince William,113144.0,71721.0,0.6120358099153437
2933,VA,Radford,2925.0,2638.0,0.5257954341182816
2934,VA,Rappahannock,1747.0,2539.0,0.4076061595893607
2935,VA,Roanoke,19743.0,23098.5,0.46083820594517
2936,VA,Rockbridge,3508.0,6680.0,0.3443266588142913
2937,VA,Shenandoah,5273.0,14094.0,0.27226725873909224
2938,VA,Smyth,2665.0,9750.0,0.21465968586387435
2939,VA,Southampton,3595.0,5035.0,0.4165701042873696
2940,VA,Spotsylvania,24207.0,34623.0,0.41147373788883224
2941,VA,Staunton,5333.0,5133.0,0.509554748710109
2942,VA,Virginia Beach,91032.0,98224.0,0.4809992813966268
2943,VA,Waynesboro,3764.0,4801.0,0.43946293053123175
2944,VA,Winchester,5164.0,4790.0,0.5187864175205947
2945,VA,Wythe,2770.0,10046.0,0.21613607990012484
2946,VT,Franklin,9351.0,8752.0,0.5165442191901894
2947,VT,Washington,18594.0,7993.0,0.6993643509986084
2948,VT,Orange,7541.0,5007.0,0.6009722664966528
2949,VT,Windham,14340.0,5454.0,0.7244619581691422
2950,VT,Orleans,5185.0,5159.0,0.5012567672080434
2951,VT,Essex,1019.0,1506.0,0.4035643564356436
2952,VT,Addison,11219.0,5297.0,0.6792806975054493
2953,VT,Bennington,9539.0,5925.0,0.6168520434557683
2954,VT,Caledonia,6445.0,5534.0,0.538024876867852
2955,VT,Chittenden,54814.0,18601.0,0.7466321596404004
2956,VT,Grand Isle,2094.0,1487.0,0.5847528623289584
2957,VT,Lamoille,7241.0,3570.0,0.6697807788363703
2958,VT,Rutland,13635.0,12479.0,0.5221337213755074
2959,VT,Windsor,17556.0,8605.0,0.6710752647070066
2960,WA,Franklin,8886.0,13206.0,0.4022270505160239
2961,WA,Jefferson,12656.0,6037.0,0.677044883111325
2962,WA,Benton,26360.0,47194.0,0.35837615901242625
2963,WA,Clark,92757.0,92441.0,0.5008531409626454
2964,WA,Columbia,526.0,1497.0,0.2600098863074642
2965,WA,Grant,7810.0,18518.0,0.2966423579459131
2966,WA,Lincoln,1244.0,4108.0,0.23243647234678624
2967,WA,Adams,1299.0,3083.0,0.2964399817434961
2968,WA,Douglas,4918.0,9603.0,0.33868190895943806
2969,WA,Garfield,279.0,851.0,0.24690265486725663
2970,WA,San Juan,7172.0,2688.0,0.7273833671399594
2971,WA,Pierce,172538.0,146824.0,0.5402583901653922
2972,WA,Lewis,9654.0,21992.0,0.3050622511533843
2973,WA,Mason,11993.0,13677.0,0.4671990650564862
2974,WA,Stevens,5767.0,15161.0,0.2755638379204893
2975,WA,Thurston,68798.0,48624.0,0.585903834034508
2976,WA,King,718322.0,216339.0,0.7685374697350162
2977,WA,Asotin,3134.0,5741.0,0.35312676056338027
2978,WA,Chelan,13032.0,18114.0,0.41841649007898285
2979,WA,Clallam,17677.0,18794.0,0.48468646321735076
2980,WA,Cowlitz,17908.0,24185.0,0.4254389090822702
2981,WA,Ferry,1098.0,2202.0,0.3327272727272727
2982,WA,Grays Harbor,12020.0,14067.0,0.46076589872350215
2983,WA,Island,20960.0,18465.0,0.5316423589093215
2984,WA,Kitsap,63156.0,49018.0,0.5630181682029703
2985,WA,Kittitas,7489.0,10100.0,0.4257774745579624
2986,WA,Klickitat,4194.0,5789.0,0.42011419413002105
2987,WA,Okanogan,6298.0,9610.0,0.3959014332411365
2988,WA,Pacific,4620.0,5360.0,0.46292585170340683
2989,WA,Pend Oreille,1934.0,4373.0,0.30664341208181384
2990,WA,Skagit,26690.0,24736.0,0.5189981721308288
2991,WA,Skamania,2232.0,2928.0,0.4325581395348837
2992,WA,Snohomish,185227.0,128255.0,0.5908696512080438
2993,WA,Spokane,93767.0,113435.0,0.45253906815571276
2994,WA,Wahkiakum,832.0,1344.0,0.38235294117647056
2995,WA,Walla Walla,9694.0,13651.0,0.4152495180980938
2996,WA,Whatcom,60340.0,40599.0,0.5977867821159314
2997,WA,Whitman,8146.0,7403.0,0.5238922117177953
2998,WA,Yakima,31291.0,41735.0,0.42849122230438474
2999,WI,Jackson,3821.0,4907.0,0.43778643446379467
3000,WI,Jefferson,16561.0,23410.0,0.41432538590478096
3001,WI,Monroe,7048.0,11352.0,0.38304347826086954
3002,WI,Washington,20855.0,51729.0,0.28732227488151657
3003,WI,Clark,4227.0,8646.0,0.32836168725238873
3004,WI,Columbia,13526.0,14160.0,0.48855016976089
3005,WI,Crawford,3425.0,3844.0,0.47117897922685376
3006,WI,Grant,10046.0,12349.0,0.4485822728287564
3007,WI,Lafayette,3288.0,3977.0,0.4525808671713696
3008,WI,Lincoln,5370.0,8400.0,0.3899782135076253
3009,WI,Polk,7570.0,13815.0,0.35398643909282207
3010,WI,Adams,3770.0,5983.0,0.386547728903927
3011,WI,Douglas,11345.0,9659.0,0.5401352123405065
3012,WI,Taylor,2398.0,6589.0,0.2668298653610771
3013,WI,Dodge,13968.0,26643.0,0.3439462214670902
3014,WI,Pierce,8382.0,11258.0,0.42678207739307533
3015,WI,Iowa,6669.0,4809.0,0.5810245687401986
3016,WI,Winnebago,37054.0,43448.0,0.4602867009515292
3017,WI,Oneida,8104.0,12117.0,0.4007714751990505
3018,WI,Brown,53364.0,67199.0,0.44262335874190256
3019,WI,Richland,3577.0,4023.0,0.4706578947368421
3020,WI,Green,9122.0,8693.0,0.5120404153802975
3021,WI,Vernon,6352.0,6996.0,0.47587653581060835
3022,WI,Chippewa,11886.0,17909.0,0.39892599429434467
3023,WI,Iron,1273.0,2090.0,0.3785310734463277
3024,WI,Marquette,2809.0,4714.0,0.37338827595374185
3025,WI,Menominee,1003.0,269.0,0.7885220125786163
3026,WI,Rock,39343.0,31488.0,0.5554488853750477
3027,WI,Dunn,9026.0,11488.0,0.4399922004484742
3028,WI,Buffalo,2531.0,4049.0,0.38465045592705166
3029,WI,Ashland,4228.0,3302.0,0.5614873837981408
3030,WI,Portage,18521.0,17306.0,0.5169564853322913
3031,WI,Wood,14232.0,21503.0,0.39826500629634815
3032,WI,Forest,1584.0,2788.0,0.36230558096980786
3033,WI,Florence,666.0,1897.0,0.25985173624658603
3034,WI,Walworth,18706.0,28851.0,0.39333852009167947
3035,WI,Rusk,2171.0,4564.0,0.32234595397178917
3036,WI,Barron,7879.0,13606.0,0.36672096811729116
3037,WI,Bayfield,4954.0,4125.0,0.5456548077982156
3038,WI,Burnett,2948.0,5412.0,0.3526315789473684
3039,WI,Calumet,9646.0,15348.0,0.38593262382971916
3040,WI,Dane,217526.0,71279.0,0.7531933311403889
3041,WI,Door,8026.0,8584.0,0.4832028898254064
3042,WI,Eau Claire,27294.0,23311.0,0.5393538187926095
3043,WI,Fond du Lac,17391.0,31044.0,0.35905853205326727
3044,WI,Green Lake,2701.0,6213.0,0.3030065066188019
3045,WI,Juneau,4073.0,7123.0,0.36379063951411217
3046,WI,Kenosha,35771.0,36025.0,0.4982310992255836
3047,WI,Kewaunee,3623.0,6616.0,0.3538431487449946
3048,WI,La Crosse,32406.0,26389.0,0.5511693171188026
3049,WI,Langlade,3260.0,6436.0,0.3362211221122112
3050,WI,Manitowoc,14506.0,23193.0,0.3847847423008568
3051,WI,Marathon,26477.0,39013.0,0.4042907314093755
3052,WI,Marinette,6243.0,12995.0,0.3245139827424888
3053,WI,Milwaukee,288797.0,125846.0,0.6964955395364205
3054,WI,Oconto,5884.0,13253.0,0.30746721011652817
3055,WI,Outagamie,38087.0,49884.0,0.43294949471985084
3056,WI,Ozaukee,20168.0,30430.0,0.3985928297561168
3057,WI,Pepin,1345.0,2206.0,0.378766544635314
3058,WI,Price,2669.0,4562.0,0.36910524132208544
3059,WI,Racine,42512.0,46611.0,0.4770036915274396
3060,WI,Sauk,14692.0,14791.0,0.49832106637723433
3061,WI,Sawyer,3504.0,5185.0,0.40326850040280815
3062,WI,Shawano,6056.0,12742.0,0.32216193212043837
3063,WI,Sheboygan,22956.0,32458.0,0.4142635435088606
3064,WI,St. Croix,17486.0,26220.0,0.4000823685535167
3065,WI,Trempealeau,5636.0,7364.0,0.43353846153846154
3066,WI,Vilas,4770.0,8169.0,0.36865290980755855
3067,WI,Washburn,3284.0,5404.0,0.3779926335174954
3068,WI,Waukesha,79200.0,142521.0,0.35720567740538783
3069,WI,Waupaca,8440.0,16189.0,0.34268545210930207
3070,WI,Waushara,3792.0,7669.0,0.3308611813977838
3071,WV,Barbour,1222.0,4527.0,0.21255870586188902
3072,WV,Calhoun,456.0,2035.0,0.18305901244480127
3073,WV,Clay,568.0,2300.0,0.19804741980474197
3074,WV,Fayette,4290.0,10357.0,0.2928927425411347
3075,WV,Jackson,2663.0,9020.0,0.2279380296156809
3076,WV,Jefferson,9518.0,13204.0,0.4188891822902914
3077,WV,Marion,6964.0,14668.0,0.3219304733727811
3078,WV,Marshall,2918.0,9666.0,0.23188175460902732
3079,WV,Monroe,1111.0,4443.0,0.20003601008282318
3080,WV,Morgan,1573.0,5732.0,0.21533196440793978
3081,WV,Randolph,2735.0,7629.0,0.2638942493245851
3082,WV,Boone,1790.0,6504.0,0.21581866409452616
3083,WV,Grant,512.0,4346.0,0.1053931659118979
3084,WV,Lincoln,1459.0,5307.0,0.21563700857227314
3085,WV,Logan,2092.0,9897.0,0.17449328551171908
3086,WV,Mineral,2050.0,9070.0,0.1843525179856115
3087,WV,Putnam,5884.0,17788.0,0.24856370395403854
3088,WV,Taylor,1491.0,4733.0,0.23955655526992287
3089,WV,Gilmer,545.0,1896.0,0.22326915198689062
3090,WV,Hancock,3262.0,8909.0,0.26801413195300305
3091,WV,Wayne,3357.0,11152.0,0.23137363016058998
3092,WV,Webster,556.0,2302.0,0.19454163750874737
3093,WV,Harrison,7694.0,18750.0,0.29095446982302225
3094,WV,Pocahontas,928.0,2496.0,0.27102803738317754
3095,WV,Lewis,1347.0,5274.0,0.20344358858178524
3096,WV,Mason,2081.0,7654.0,0.2137647663071392
3097,WV,Mercer,4704.0,17404.0,0.21277365659489778
3098,WV,Ohio,5493.0,11139.0,0.33026695526695526
3099,WV,Nicholas,1840.0,7251.0,0.2023979760202398
3100,WV,Pendleton,729.0,2398.0,0.23313079629037417
3101,WV,Hampshire,1580.0,6692.0,0.19100580270793036
3102,WV,McDowell,1438.0,4629.0,0.23701994395912312
3103,WV,Wyoming,1062.0,6547.0,0.13957155999474308
3104,WV,Wood,8400.0,25434.0,0.2482709700301472
3105,WV,Berkeley,12321.0,28244.0,0.30373474670282263
3106,WV,Roane,1222.0,3781.0,0.24425344793124126
3107,WV,Tyler,507.0,2996.0,0.14473308592634884
3108,WV,Upshur,1766.0,7005.0,0.20134534260631626
3109,WV,Braxton,1321.0,3537.0,0.2719226018937835
3110,WV,Brooke,2568.0,6625.0,0.27934297835309474
3111,WV,Cabell,11447.0,19850.0,0.3657539061251877
3112,WV,Doddridge,362.0,2358.0,0.13308823529411765
3113,WV,Greenbrier,3765.0,9556.0,0.28263643870580285
3114,WV,Hardy,1155.0,4274.0,0.2127463621293056
3115,WV,Kanawha,28263.0,43850.0,0.3919265597049076
3116,WV,Mingo,1370.0,7911.0,0.14761340372804654
3117,WV,Monongalia,14699.0,18432.0,0.4436630346201443
3118,WV,Pleasants,621.0,2358.0,0.2084592145015106
3119,WV,Preston,2470.0,9538.0,0.20569620253164558
3120,WV,Raleigh,6443.0,22048.0,0.2261415885718297
3121,WV,Ritchie,496.0,3405.0,0.1271468854139964
3122,WV,Summers,1190.0,3455.0,0.25618945102260493
3123,WV,Tucker,751.0,2565.0,0.2264776839565742
3124,WV,Wetzel,1359.0,4519.0,0.23120108880571624
3125,WV,Wirt,386.0,1911.0,0.16804527644754028
3126,WY,Johnson,638.0,3477.0,0.15504252733900364
3127,WY,Lincoln,1105.0,6779.0,0.14015728056823948
3128,WY,Fremont,4200.0,11167.0,0.27331294332010153
3129,WY,Park,2535.0,11115.0,0.18571428571428572
3130,WY,Teton,7314.0,3921.0,0.6510013351134847
3131,WY,Sheridan,2927.0,10266.0,0.22186007731372698
3132,WY,Campbell,1324.0,15778.0,0.07741784586598059
3133,WY,Platte,719.0,3437.0,0.17300288739172281
3134,WY,Big Horn,604.0,4067.0,0.1293084992506958
3135,WY,Carbon,1279.0,4409.0,0.22485935302391
3136,WY,Albany,6890.0,7602.0,0.4754347226055755
3137,WY,Crook,273.0,3348.0,0.07539353769676885
3138,WY,Converse,668.0,5520.0,0.10795087265675501
3139,WY,Goshen,924.0,4418.0,0.17296892549606888
3140,WY,Hot Springs,400.0,1939.0,0.17101325352714836
3141,WY,Laramie,11573.0,24847.0,0.31776496430532675
3142,WY,Natrona,6577.0,23552.0,0.2182946662683793
3143,WY,Niobrara,115.0,1116.0,0.0934199837530463
3144,WY,Sublette,644.0,3409.0,0.15889464594127806
3145,WY,Sweetwater,3231.0,12154.0,0.21000974975625608
3146,WY,Uinta,1202.0,6154.0,0.16340402392604678
3147,WY,Washakie,532.0,2911.0,0.15451641010746442
3148,WY,Weston,299.0,3033.0,0.0897358943577431
